order_id,customers,city,state,order_date,total_units,revenue,product_name,category_name,brand_name,store_name,sales_rep
55,Chanel May,Garden City,NY,4/2/2016,2,999.98,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Electra,Baldwin Bikes,Marcelene Boyer
56,Nathaniel Davidson,Rome,NY,4/2/2016,2,1199.98,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles,Electra,Baldwin Bikes,Marcelene Boyer
57,Dalia Carson,Rochester,NY,4/2/2016,1,269.99,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Electra,Baldwin Bikes,Venita Daniel
57,Dalia Carson,Rochester,NY,4/2/2016,2,599.98,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Electra,Baldwin Bikes,Venita Daniel
57,Dalia Carson,Rochester,NY,4/2/2016,2,898,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Pure Cycles,Baldwin Bikes,Venita Daniel
58,Tiana Henderson,Franklin Square,NY,5/2/2016,2,539.98,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Electra,Baldwin Bikes,Marcelene Boyer
58,Tiana Henderson,Franklin Square,NY,5/2/2016,1,299.99,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Electra,Baldwin Bikes,Marcelene Boyer
58,Tiana Henderson,Franklin Square,NY,5/2/2016,1,449,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles,Pure Cycles,Baldwin Bikes,Marcelene Boyer
59,Rodney Odom,Richmond Hill,NY,5/2/2016,1,269.99,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Electra,Baldwin Bikes,Venita Daniel
59,Rodney Odom,Richmond Hill,NY,5/2/2016,2,858,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Pure Cycles,Baldwin Bikes,Venita Daniel
59,Rodney Odom,Richmond Hill,NY,5/2/2016,1,749.99,Ritchey Timberwolf Frameset - 2016,Mountain Bikes,Ritchey,Baldwin Bikes,Venita Daniel
60,Joesph Delacruz,Atwater,CA,6/2/2016,1,269.99,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Electra,Santa Cruz Bikes,Genna Serrano
60,Joesph Delacruz,Atwater,CA,6/2/2016,2,539.98,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Electra,Santa Cruz Bikes,Genna Serrano
60,Joesph Delacruz,Atwater,CA,6/2/2016,1,529.99,Electra Moto 1 - 2016,Cruisers Bicycles,Electra,Santa Cruz Bikes,Genna Serrano
60,Joesph Delacruz,Atwater,CA,6/2/2016,1,2899.99,Trek Fuel EX 8 29 - 2016,Mountain Bikes,Trek,Santa Cruz Bikes,Genna Serrano
61,Mark Garrett,Monroe,NY,6/2/2016,2,1059.98,Electra Moto 1 - 2016,Cruisers Bicycles,Electra,Baldwin Bikes,Venita Daniel
61,Mark Garrett,Monroe,NY,6/2/2016,1,499.99,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Electra,Baldwin Bikes,Venita Daniel
61,Mark Garrett,Monroe,NY,6/2/2016,2,2641.98,Heller Shagamaw Frame - 2016,Mountain Bikes,Heller,Baldwin Bikes,Venita Daniel
62,Denis Logan,Ridgecrest,CA,7/2/2016,2,539.98,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Electra,Santa Cruz Bikes,Mireya Copeland
62,Denis Logan,Ridgecrest,CA,7/2/2016,1,269.99,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Electra,Santa Cruz Bikes,Mireya Copeland
62,Denis Logan,Ridgecrest,CA,7/2/2016,2,3599.98,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes,Trek,Santa Cruz Bikes,Mireya Copeland
63,Dann Huff,Huntington Station,NY,7/2/2016,2,999.98,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Electra,Baldwin Bikes,Venita Daniel
63,Dann Huff,Huntington Station,NY,7/2/2016,2,898,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Pure Cycles,Baldwin Bikes,Venita Daniel
63,Dann Huff,Huntington Station,NY,7/2/2016,1,999.99,Surly Wednesday Frameset - 2016,Mountain Bikes,Surly,Baldwin Bikes,Venita Daniel
64,Corine Stuart,Clifton Park,NY,7/2/2016,2,539.98,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Electra,Baldwin Bikes,Marcelene Boyer
64,Corine Stuart,Clifton Park,NY,7/2/2016,2,599.98,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Electra,Baldwin Bikes,Marcelene Boyer
64,Corine Stuart,Clifton Park,NY,7/2/2016,2,1099.98,Electra Townie Original 21D - 2016,Comfort Bicycles,Electra,Baldwin Bikes,Marcelene Boyer
64,Corine Stuart,Clifton Park,NY,7/2/2016,2,999.98,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Electra,Baldwin Bikes,Marcelene Boyer
65,Serafina Clemons,Shirley,NY,8/2/2016,1,549.99,Electra Townie Original 21D - 2016,Cruisers Bicycles,Electra,Baldwin Bikes,Marcelene Boyer
66,Susannah Fields,Far Rockaway,NY,9/2/2016,1,299.99,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Electra,Baldwin Bikes,Venita Daniel
66,Susannah Fields,Far Rockaway,NY,9/2/2016,1,549.99,Electra Townie Original 21D - 2016,Cruisers Bicycles,Electra,Baldwin Bikes,Venita Daniel
66,Susannah Fields,Far Rockaway,NY,9/2/2016,1,749.99,Ritchey Timberwolf Frameset - 2016,Mountain Bikes,Ritchey,Baldwin Bikes,Venita Daniel
67,Lazaro Moran,Sugar Land,TX,9/2/2016,1,269.99,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Electra,Rowlett Bikes,Kali Vargas
67,Lazaro Moran,Sugar Land,TX,9/2/2016,2,599.98,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Electra,Rowlett Bikes,Kali Vargas
67,Lazaro Moran,Sugar Land,TX,9/2/2016,2,1099.98,Electra Townie Original 21D - 2016,Cruisers Bicycles,Electra,Rowlett Bikes,Kali Vargas
67,Lazaro Moran,Sugar Land,TX,9/2/2016,2,2641.98,Heller Shagamaw Frame - 2016,Mountain Bikes,Heller,Rowlett Bikes,Kali Vargas
67,Lazaro Moran,Sugar Land,TX,9/2/2016,1,449,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Pure Cycles,Rowlett Bikes,Kali Vargas
68,Kristen Alvarez,Bronx,NY,10/2/2016,2,539.98,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Electra,Baldwin Bikes,Marcelene Boyer
68,Kristen Alvarez,Bronx,NY,10/2/2016,1,429,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Pure Cycles,Baldwin Bikes,Marcelene Boyer
69,Ophelia Decker,New Windsor,NY,10/2/2016,2,539.98,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Electra,Baldwin Bikes,Venita Daniel
69,Ophelia Decker,New Windsor,NY,10/2/2016,1,1320.99,Heller Shagamaw Frame - 2016,Mountain Bikes,Heller,Baldwin Bikes,Venita Daniel
69,Ophelia Decker,New Windsor,NY,10/2/2016,1,1549,Surly Straggler - 2016,Cyclocross Bicycles,Surly,Baldwin Bikes,Venita Daniel
70,Cleotilde Booth,Sugar Land,TX,11/2/2016,1,599.99,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles,Electra,Rowlett Bikes,Layla Terrell
70,Cleotilde Booth,Sugar Land,TX,11/2/2016,1,449,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles,Pure Cycles,Rowlett Bikes,Layla Terrell
70,Cleotilde Booth,Sugar Land,TX,11/2/2016,2,1999.98,Surly Wednesday Frameset - 2016,Mountain Bikes,Surly,Rowlett Bikes,Layla Terrell
71,Cathey Lamb,Bayside,NY,11/2/2016,1,549.99,Electra Townie Original 21D - 2016,Comfort Bicycles,Electra,Baldwin Bikes,Venita Daniel
71,Cathey Lamb,Bayside,NY,11/2/2016,2,1199.98,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Electra,Baldwin Bikes,Venita Daniel
71,Cathey Lamb,Bayside,NY,11/2/2016,1,449,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles,Pure Cycles,Baldwin Bikes,Venita Daniel
72,Cesar Wilkins,San Diego,CA,12/2/2016,2,539.98,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Electra,Santa Cruz Bikes,Mireya Copeland
72,Cesar Wilkins,San Diego,CA,12/2/2016,1,549.99,Electra Townie Original 21D - 2016,Cruisers Bicycles,Electra,Santa Cruz Bikes,Mireya Copeland
72,Cesar Wilkins,San Diego,CA,12/2/2016,2,858,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Pure Cycles,Santa Cruz Bikes,Mireya Copeland
73,Gabriel Wagner,Ballston Spa,NY,12/2/2016,1,269.99,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Electra,Baldwin Bikes,Venita Daniel
73,Gabriel Wagner,Ballston Spa,NY,12/2/2016,2,599.98,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Electra,Baldwin Bikes,Venita Daniel
73,Gabriel Wagner,Ballston Spa,NY,12/2/2016,1,499.99,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Electra,Baldwin Bikes,Venita Daniel
73,Gabriel Wagner,Ballston Spa,NY,12/2/2016,2,1199.98,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Electra,Baldwin Bikes,Venita Daniel
73,Gabriel Wagner,Ballston Spa,NY,12/2/2016,2,1999.98,Surly Wednesday Frameset - 2016,Mountain Bikes,Surly,Baldwin Bikes,Venita Daniel
74,Mariela Huffman,Garden City,NY,13/2/2016,2,1199.98,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles,Electra,Baldwin Bikes,Venita Daniel
74,Mariela Huffman,Garden City,NY,13/2/2016,1,469.99,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Surly,Baldwin Bikes,Venita Daniel
75,Euna Lopez,Carmel,NY,14/2/2016,1,529.99,Electra Moto 1 - 2016,Cruisers Bicycles,Electra,Baldwin Bikes,Marcelene Boyer
75,Euna Lopez,Carmel,NY,14/2/2016,1,999.99,Surly Wednesday Frameset - 2016,Mountain Bikes,Surly,Baldwin Bikes,Marcelene Boyer
75,Euna Lopez,Carmel,NY,14/2/2016,2,7999.98,Trek Slash 8 27.5 - 2016,Mountain Bikes,Trek,Baldwin Bikes,Marcelene Boyer
76,Genoveva Baldwin,Port Washington,NY,16/2/2016,1,549.99,Electra Townie Original 21D - 2016,Cruisers Bicycles,Electra,Baldwin Bikes,Marcelene Boyer
76,Genoveva Baldwin,Port Washington,NY,16/2/2016,1,1320.99,Heller Shagamaw Frame - 2016,Mountain Bikes,Heller,Baldwin Bikes,Marcelene Boyer
76,Genoveva Baldwin,Port Washington,NY,16/2/2016,2,3361.98,Surly Straggler 650b - 2016,Cyclocross Bicycles,Surly,Baldwin Bikes,Marcelene Boyer
77,Rochelle Ward,Glendora,CA,16/2/2016,2,1099.98,Electra Townie Original 21D - 2016,Comfort Bicycles,Electra,Santa Cruz Bikes,Mireya Copeland
77,Rochelle Ward,Glendora,CA,16/2/2016,1,499.99,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Electra,Santa Cruz Bikes,Mireya Copeland
77,Rochelle Ward,Glendora,CA,16/2/2016,1,599.99,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Electra,Santa Cruz Bikes,Mireya Copeland
77,Rochelle Ward,Glendora,CA,16/2/2016,1,599.99,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles,Electra,Santa Cruz Bikes,Mireya Copeland
78,Trinidad Chapman,Ronkonkoma,NY,16/2/2016,2,539.98,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Electra,Baldwin Bikes,Venita Daniel
78,Trinidad Chapman,Ronkonkoma,NY,16/2/2016,1,429,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Pure Cycles,Baldwin Bikes,Venita Daniel
78,Trinidad Chapman,Ronkonkoma,NY,16/2/2016,2,898,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles,Pure Cycles,Baldwin Bikes,Venita Daniel
78,Trinidad Chapman,Ronkonkoma,NY,16/2/2016,1,449,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Pure Cycles,Baldwin Bikes,Venita Daniel
79,Ellena Clements,Santa Monica,CA,17/2/2016,2,999.98,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Electra,Santa Cruz Bikes,Genna Serrano
79,Ellena Clements,Santa Monica,CA,17/2/2016,2,858,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Pure Cycles,Santa Cruz Bikes,Genna Serrano
79,Ellena Clements,Santa Monica,CA,17/2/2016,1,469.99,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Surly,Santa Cruz Bikes,Genna Serrano
79,Ellena Clements,Santa Monica,CA,17/2/2016,2,5999.98,Trek Conduit+ - 2016,Electric Bikes,Trek,Santa Cruz Bikes,Genna Serrano
80,Jeannie Wilcox,Franklin Square,NY,17/2/2016,1,549.99,Electra Townie Original 21D - 2016,Comfort Bicycles,Electra,Baldwin Bikes,Marcelene Boyer
80,Jeannie Wilcox,Franklin Square,NY,17/2/2016,1,599.99,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Electra,Baldwin Bikes,Marcelene Boyer
80,Jeannie Wilcox,Franklin Square,NY,17/2/2016,1,429,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Pure Cycles,Baldwin Bikes,Marcelene Boyer
81,Max Charles,Glen Cove,NY,17/2/2016,2,599.98,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Electra,Baldwin Bikes,Marcelene Boyer
81,Max Charles,Glen Cove,NY,17/2/2016,2,999.98,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Electra,Baldwin Bikes,Marcelene Boyer
81,Max Charles,Glen Cove,NY,17/2/2016,2,3098,Surly Straggler - 2016,Cyclocross Bicycles,Surly,Baldwin Bikes,Marcelene Boyer
82,Bronwyn Vargas,New Windsor,NY,18/2/2016,2,999.98,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Electra,Baldwin Bikes,Marcelene Boyer
82,Bronwyn Vargas,New Windsor,NY,18/2/2016,2,3361.98,Surly Straggler 650b - 2016,Cyclocross Bicycles,Surly,Baldwin Bikes,Marcelene Boyer
83,Gertrude Terry,Upland,CA,19/2/2016,1,599.99,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles,Electra,Santa Cruz Bikes,Genna Serrano
83,Gertrude Terry,Upland,CA,19/2/2016,2,1999.98,Surly Wednesday Frameset - 2016,Mountain Bikes,Surly,Santa Cruz Bikes,Genna Serrano
84,Christia Wilkins,Woodside,NY,20/2/2016,2,599.98,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Electra,Baldwin Bikes,Venita Daniel
84,Christia Wilkins,Woodside,NY,20/2/2016,2,1059.98,Electra Moto 1 - 2016,Cruisers Bicycles,Electra,Baldwin Bikes,Venita Daniel
85,Aaron Knapp,Yonkers,NY,20/2/2016,1,449,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles,Pure Cycles,Baldwin Bikes,Venita Daniel
85,Aaron Knapp,Yonkers,NY,20/2/2016,2,5799.98,Trek Fuel EX 8 29 - 2016,Mountain Bikes,Trek,Baldwin Bikes,Venita Daniel
86,Lavette Wright,Ronkonkoma,NY,21/2/2016,2,539.98,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Electra,Baldwin Bikes,Venita Daniel
86,Lavette Wright,Ronkonkoma,NY,21/2/2016,2,599.98,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Electra,Baldwin Bikes,Venita Daniel
86,Lavette Wright,Ronkonkoma,NY,21/2/2016,1,529.99,Electra Moto 1 - 2016,Cruisers Bicycles,Electra,Baldwin Bikes,Venita Daniel
86,Lavette Wright,Ronkonkoma,NY,21/2/2016,2,5999.98,Trek Conduit+ - 2016,Electric Bikes,Trek,Baldwin Bikes,Venita Daniel
87,Rosa Kinney,Brooklyn,NY,21/2/2016,2,599.98,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Electra,Baldwin Bikes,Marcelene Boyer
87,Rosa Kinney,Brooklyn,NY,21/2/2016,2,1199.98,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles,Electra,Baldwin Bikes,Marcelene Boyer
88,Rodolfo Buck,Shirley,NY,21/2/2016,1,1549,Surly Straggler - 2016,Cyclocross Bicycles,Surly,Baldwin Bikes,Marcelene Boyer
88,Rodolfo Buck,Shirley,NY,21/2/2016,2,3599.98,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes,Trek,Baldwin Bikes,Marcelene Boyer
88,Rodolfo Buck,Shirley,NY,21/2/2016,1,3999.99,Trek Slash 8 27.5 - 2016,Mountain Bikes,Trek,Baldwin Bikes,Marcelene Boyer
89,Calandra Stanton,Lake Jackson,TX,21/2/2016,1,1320.99,Heller Shagamaw Frame - 2016,Mountain Bikes,Heller,Rowlett Bikes,Kali Vargas
89,Calandra Stanton,Lake Jackson,TX,21/2/2016,2,939.98,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Surly,Rowlett Bikes,Kali Vargas
90,Romaine Haley,Ithaca,NY,23/2/2016,1,469.99,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Surly,Baldwin Bikes,Venita Daniel
90,Romaine Haley,Ithaca,NY,23/2/2016,1,999.99,Surly Wednesday Frameset - 2016,Mountain Bikes,Surly,Baldwin Bikes,Venita Daniel
91,Catrice Hicks,San Pablo,CA,25/2/2016,2,539.98,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Electra,Santa Cruz Bikes,Mireya Copeland
91,Catrice Hicks,San Pablo,CA,25/2/2016,2,1059.98,Electra Moto 1 - 2016,Cruisers Bicycles,Electra,Santa Cruz Bikes,Mireya Copeland
91,Catrice Hicks,San Pablo,CA,25/2/2016,1,499.99,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Electra,Santa Cruz Bikes,Mireya Copeland
91,Catrice Hicks,San Pablo,CA,25/2/2016,1,1680.99,Surly Straggler 650b - 2016,Cyclocross Bicycles,Surly,Santa Cruz Bikes,Mireya Copeland
92,Kimberli Cline,Centereach,NY,25/2/2016,1,1799.99,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes,Trek,Baldwin Bikes,Venita Daniel
93,Cindie Franklin,Lawndale,CA,26/2/2016,1,269.99,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Electra,Santa Cruz Bikes,Genna Serrano
93,Cindie Franklin,Lawndale,CA,26/2/2016,2,539.98,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Electra,Santa Cruz Bikes,Genna Serrano
93,Cindie Franklin,Lawndale,CA,26/2/2016,1,429,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Pure Cycles,Santa Cruz Bikes,Genna Serrano
93,Cindie Franklin,Lawndale,CA,26/2/2016,1,749.99,Ritchey Timberwolf Frameset - 2016,Mountain Bikes,Ritchey,Santa Cruz Bikes,Genna Serrano
93,Cindie Franklin,Lawndale,CA,26/2/2016,2,3098,Surly Straggler - 2016,Cyclocross Bicycles,Surly,Santa Cruz Bikes,Genna Serrano
94,Thurman Ellis,Pleasanton,CA,27/2/2016,2,539.98,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Electra,Santa Cruz Bikes,Mireya Copeland
94,Thurman Ellis,Pleasanton,CA,27/2/2016,1,549.99,Electra Townie Original 21D - 2016,Cruisers Bicycles,Electra,Santa Cruz Bikes,Mireya Copeland
94,Thurman Ellis,Pleasanton,CA,27/2/2016,1,1680.99,Surly Straggler 650b - 2016,Cyclocross Bicycles,Surly,Santa Cruz Bikes,Mireya Copeland
94,Thurman Ellis,Pleasanton,CA,27/2/2016,1,2899.99,Trek Fuel EX 8 29 - 2016,Mountain Bikes,Trek,Santa Cruz Bikes,Mireya Copeland
95,Casey Gill,Port Washington,NY,27/2/2016,2,1199.98,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles,Electra,Baldwin Bikes,Venita Daniel
95,Casey Gill,Port Washington,NY,27/2/2016,1,449,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Pure Cycles,Baldwin Bikes,Venita Daniel
95,Casey Gill,Port Washington,NY,27/2/2016,2,3098,Surly Straggler - 2016,Cyclocross Bicycles,Surly,Baldwin Bikes,Venita Daniel
95,Casey Gill,Port Washington,NY,27/2/2016,2,3599.98,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes,Trek,Baldwin Bikes,Venita Daniel
96,Keitha Black,Lindenhurst,NY,27/2/2016,1,299.99,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Electra,Baldwin Bikes,Venita Daniel
96,Keitha Black,Lindenhurst,NY,27/2/2016,1,599.99,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Electra,Baldwin Bikes,Venita Daniel
97,Alpha King,Rockville Centre,NY,28/2/2016,2,1199.98,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles,Electra,Baldwin Bikes,Venita Daniel
97,Alpha King,Rockville Centre,NY,28/2/2016,1,449,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Pure Cycles,Baldwin Bikes,Venita Daniel
97,Alpha King,Rockville Centre,NY,28/2/2016,1,749.99,Ritchey Timberwolf Frameset - 2016,Mountain Bikes,Ritchey,Baldwin Bikes,Venita Daniel
97,Alpha King,Rockville Centre,NY,28/2/2016,2,939.98,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Surly,Baldwin Bikes,Venita Daniel
98,Leticia Snyder,Pittsford,NY,28/2/2016,1,269.99,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Electra,Baldwin Bikes,Marcelene Boyer
98,Leticia Snyder,Pittsford,NY,28/2/2016,2,539.98,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Electra,Baldwin Bikes,Marcelene Boyer
98,Leticia Snyder,Pittsford,NY,28/2/2016,1,449,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Pure Cycles,Baldwin Bikes,Marcelene Boyer
98,Leticia Snyder,Pittsford,NY,28/2/2016,1,749.99,Ritchey Timberwolf Frameset - 2016,Mountain Bikes,Ritchey,Baldwin Bikes,Marcelene Boyer
99,Rikki Morrow,Fort Worth,TX,29/2/2016,1,269.99,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Electra,Rowlett Bikes,Layla Terrell
99,Rikki Morrow,Fort Worth,TX,29/2/2016,1,269.99,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Electra,Rowlett Bikes,Layla Terrell
99,Rikki Morrow,Fort Worth,TX,29/2/2016,2,599.98,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Electra,Rowlett Bikes,Layla Terrell
99,Rikki Morrow,Fort Worth,TX,29/2/2016,2,999.98,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Electra,Rowlett Bikes,Layla Terrell
99,Rikki Morrow,Fort Worth,TX,29/2/2016,2,7999.98,Trek Slash 8 27.5 - 2016,Mountain Bikes,Trek,Rowlett Bikes,Layla Terrell
100,Luke Kramer,Bethpage,NY,1/3/2016,2,1099.98,Electra Townie Original 21D - 2016,Comfort Bicycles,Electra,Baldwin Bikes,Venita Daniel
100,Luke Kramer,Bethpage,NY,1/3/2016,2,1099.98,Electra Townie Original 21D - 2016,Cruisers Bicycles,Electra,Baldwin Bikes,Venita Daniel
100,Luke Kramer,Bethpage,NY,1/3/2016,2,1199.98,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles,Electra,Baldwin Bikes,Venita Daniel
100,Luke Kramer,Bethpage,NY,1/3/2016,2,3361.98,Surly Straggler 650b - 2016,Cyclocross Bicycles,Surly,Baldwin Bikes,Venita Daniel
100,Luke Kramer,Bethpage,NY,1/3/2016,2,7999.98,Trek Slash 8 27.5 - 2016,Mountain Bikes,Trek,Baldwin Bikes,Venita Daniel
101,Katheleen Marks,Longview,TX,1/3/2016,2,1099.98,Electra Townie Original 21D - 2016,Cruisers Bicycles,Electra,Rowlett Bikes,Kali Vargas
102,Trisha Johnson,Lancaster,NY,2/3/2016,1,269.99,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Electra,Baldwin Bikes,Venita Daniel
102,Trisha Johnson,Lancaster,NY,2/3/2016,1,529.99,Electra Moto 1 - 2016,Cruisers Bicycles,Electra,Baldwin Bikes,Venita Daniel
103,Brigida Larson,Canyon Country,CA,3/3/2016,2,1059.98,Electra Moto 1 - 2016,Cruisers Bicycles,Electra,Santa Cruz Bikes,Mireya Copeland
103,Brigida Larson,Canyon Country,CA,3/3/2016,1,429,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Pure Cycles,Santa Cruz Bikes,Mireya Copeland
103,Brigida Larson,Canyon Country,CA,3/3/2016,1,449,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles,Pure Cycles,Santa Cruz Bikes,Mireya Copeland
103,Brigida Larson,Canyon Country,CA,3/3/2016,1,999.99,Surly Wednesday Frameset - 2016,Mountain Bikes,Surly,Santa Cruz Bikes,Mireya Copeland
103,Brigida Larson,Canyon Country,CA,3/3/2016,2,5999.98,Trek Conduit+ - 2016,Electric Bikes,Trek,Santa Cruz Bikes,Mireya Copeland
104,Latasha Hays,Buffalo,NY,3/3/2016,1,599.99,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Electra,Baldwin Bikes,Venita Daniel
104,Latasha Hays,Buffalo,NY,3/3/2016,2,898,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Pure Cycles,Baldwin Bikes,Venita Daniel
105,Vikki Erickson,Kingston,NY,3/3/2016,2,3361.98,Surly Straggler 650b - 2016,Cyclocross Bicycles,Surly,Baldwin Bikes,Venita Daniel
105,Vikki Erickson,Kingston,NY,3/3/2016,1,999.99,Surly Wednesday Frameset - 2016,Mountain Bikes,Surly,Baldwin Bikes,Venita Daniel
105,Vikki Erickson,Kingston,NY,3/3/2016,1,2999.99,Trek Conduit+ - 2016,Electric Bikes,Trek,Baldwin Bikes,Venita Daniel
106,Valery Saunders,Victoria,TX,4/3/2016,2,539.98,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Electra,Rowlett Bikes,Layla Terrell
106,Valery Saunders,Victoria,TX,4/3/2016,1,429,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Pure Cycles,Rowlett Bikes,Layla Terrell
107,Kiara Deleon,Anaheim,CA,6/3/2016,2,539.98,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Electra,Santa Cruz Bikes,Mireya Copeland
107,Kiara Deleon,Anaheim,CA,6/3/2016,1,449,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Pure Cycles,Santa Cruz Bikes,Mireya Copeland
108,Robby Sykes,Hempstead,NY,6/3/2016,2,539.98,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Electra,Baldwin Bikes,Marcelene Boyer
